ID,FECHA_x,AAAA_x,MM_x,DD_x,ROL,VICTIMA_x,SEXO,EDAD,N_VICTIMAS,HH,TIPO_DE_CALLE,COMUNA,NOMBRE_COMUNA,longitud,latitud,VICTIMA_y,ACUSADO,Grupo_Etario
2019-0058,2019-07-10,2019,7,10,CONDUCTOR,MOTO,1,39,1.0,9,AUTOPISTA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.50622631,-34.63627822,MOTO,PASAJEROS,Adulto
2019-0059,2019-07-13,2019,7,13,CONDUCTOR,MOTO,1,30,1.0,22,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38410880,-34.63099197,MOTO,PASAJEROS,Joven Adulto
2019-0060,2019-07-17,2019,7,17,PEATON,PEATON,0,78,1.0,11,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.48100602,-34.63504312,PEATON,AUTO,Anciano
2019-0061,2019-07-17,2019,7,17,PEATON,PEATON,0,58,1.0,18,CALLE,13,"Núñez, Belgrano y Colegiales.",-58.45200171,-34.55781320,PEATON,PASAJEROS,Adulto Mayor
2019-0062,2019-08-01,2019,8,1,PEATON,PEATON,0,60,1.0,23,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.44462132,-34.56201105,PEATON,PASAJEROS,Adulto Mayor
2019-0063,2019-08-04,2019,8,4,PASAJERO_ACOMPAÑANTE,MOTO,1,42,1.0,1,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.45220688,-34.58711712,MOTO,PASAJEROS,Adulto
2019-0064,2019-08-06,2019,8,6,CONDUCTOR,MOTO,1,20,1.0,3,AVENIDA,7,Flores y Parque Chacabuco.,-58.45962210,-34.62245140,MOTO,AUTO,Joven Adulto
2019-0065,2019-08-08,2019,8,8,PEATON,PEATON,0,55,1.0,16,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.41970850,-34.65414867,PEATON,PASAJEROS,Adulto Mayor
2019-0066,2019-08-11,2019,8,11,PEATON,PEATON,1,40,1.0,21,AVENIDA,7,Flores y Parque Chacabuco.,-58.44187596,-34.64938031,PEATON,AUTO,Adulto
2019-0067,2019-08-14,2019,8,14,CONDUCTOR,MOTO,1,35,1.0,15,CALLE,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.49101637,-34.64276621,MOTO,CARGAS,Adulto
2019-0068,2019-08-14,2019,8,14,CONDUCTOR,MOTO,1,53,1.0,17,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.42493829,-34.66256502,MOTO,MOTO,Adulto Mayor
2019-0069,2019-08-17,2019,8,17,CONDUCTOR,MOTO,1,43,1.0,5,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.40489318,-34.62930162,MOTO,AUTO,Adulto
2019-0070,2019-08-22,2019,8,22,CONDUCTOR,MOTO,1,25,1.0,12,AVENIDA,14,Palermo.,-58.42686680,-34.59217875,MOTO,BICICLETA,Joven Adulto
2019-0071,2019-08-27,2019,8,27,PEATON,PEATON,1,42,1.0,11,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.47961100,-34.65620398,PEATON,CARGAS,Adulto
2019-0072,2019-08-28,2019,8,28,CONDUCTOR,AUTO,1,22,1.0,6,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.47439934,-34.63524207,AUTO,AUTO,Joven Adulto
2019-0073,2019-08-29,2019,8,29,CONDUCTOR,AUTO,1,29,1.0,1,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.46711912,-34.57926018,AUTO,OBJETO FIJO,Joven Adulto
2019-0074,2019-08-29,2019,8,29,CONDUCTOR,MOTO,1,35,1.0,9,AUTOPISTA,13,"Núñez, Belgrano y Colegiales.",-58.46514781,-34.53465378,MOTO,CARGAS,Adulto
2019-0075,2019-08-30,2019,8,30,CONDUCTOR,MOTO,1,31,1.0,23,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.37571078,-34.65584079,MOTO,PASAJEROS,Joven Adulto
2019-0076,2019-09-05,2019,9,5,CONDUCTOR,MOTO,0,29,1.0,18,AUTOPISTA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.37157668,-34.65429986,MOTO,CARGAS,Joven Adulto
2019-0077,2019-09-08,2019,9,8,PEATON,PEATON,0,28,1.0,3,AVENIDA,14,Palermo.,-58.39811256,-34.58070186,PEATON,AUTO,Joven Adulto
2019-0078,2019-09-12,2019,9,12,PEATON,PEATON,0,72,1.0,8,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.41125934,-34.65417740,PEATON,CARGAS,Anciano
2019-0079,2019-09-17,2019,9,17,CONDUCTOR,MOTO,1,57,1.0,5,CALLE,5,Almagro y Boedo.,-58.41822901,-34.61866836,MOTO,PASAJEROS,Adulto Mayor
2019-0080,2019-09-17,2019,9,17,PEATON,PEATON,1,76,1.0,18,GRAL PAZ,13,"Núñez, Belgrano y Colegiales.",-58.47617802,-34.53825652,PEATON,MOTO,Anciano
2019-0081,2019-09-23,2019,9,23,PEATON,PEATON,1,67,1.0,16,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.46141281,-34.58623761,PEATON,PASAJEROS,Anciano
2019-0082,2019-09-25,2019,9,25,CICLISTA,BICICLETA,1,47,1.0,7,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.42985146,-34.66119740,BICICLETA,CARGAS,Adulto
2019-0083,2019-09-26,2019,9,26,CONDUCTOR,AUTO,1,73,1.0,8,CALLE,9,"Liniers, Mataderos y Parque Avellaneda.",-58.48457413,-34.65839090,AUTO,AUTO,Anciano
2019-0084,2019-09-27,2019,9,27,CICLISTA,BICICLETA,0,40,1.0,11,CALLE,7,Flores y Parque Chacabuco.,-58.46572884,-34.63628186,BICICLETA,CARGAS,Adulto
2019-0085,2019-10-09,2019,10,9,CICLISTA,BICICLETA,1,20,1.0,22,CALLE,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.49261744,-34.63419130,BICICLETA,TREN,Joven Adulto
2019-0086,2019-10-15,2019,10,15,CONDUCTOR,MOTO,1,29,1.0,14,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.45283186,-34.58841560,MOTO,PASAJEROS,Joven Adulto
2019-0087,2019-10-21,2019,10,21,CONDUCTOR,MOTO,1,41,1.0,21,AVENIDA,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.47973681,-34.57418656,MOTO,MOTO,Adulto
2019-0088,2019-10-22,2019,10,22,PEATON,PEATON,1,27,1.0,20,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.40623949,-34.65076549,PEATON,PASAJEROS,Joven Adulto
2019-0089,2019-10-23,2019,10,23,PEATON,PEATON,0,92,1.0,15,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.36244648,-34.63107887,PEATON,CARGAS,Anciano
2019-0090,2019-10-24,2019,10,24,PEATON,PEATON,1,67,1.0,18,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.49962423,-34.64868027,PEATON,MOTO,Anciano
2019-0091,2019-11-01,2019,11,1,PEATON,PEATON,1,35,1.0,20,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44551437,-34.59559816,PEATON,PASAJEROS,Adulto
2019-0092,2019-11-03,2019,11,3,PEATON,PEATON,1,37,1.0,10,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.35608181,-34.63420319,PEATON,PASAJEROS,Adulto
2019-0093,2019-11-13,2019,11,13,CICLISTA,BICICLETA,1,16,1.0,11,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.46483679,-34.60907662,BICICLETA,OTRO,Adolecente
2019-0094,2019-11-18,2019,11,18,PASAJERO_ACOMPAÑANTE,MOTO,0,42,1.0,14,CALLE,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44368628,-34.59724326,MOTO,OTRO,Adulto
2019-0095,2019-11-20,2019,11,20,CONDUCTOR,MOTO,1,42,1.0,15,AUTOPISTA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37864583,-34.62907067,MOTO,CARGAS,Adulto
2019-0096,2019-11-22,2019,11,22,PEATON,PEATON,1,73,1.0,19,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37560352,-34.62726382,PEATON,PASAJEROS,Anciano
2019-0097,2019-11-25,2019,11,25,PASAJERO_ACOMPAÑANTE,MOTO,0,23,1.0,8,AUTOPISTA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.47721439,-34.64815069,MOTO,MULTIPLE,Joven Adulto
2019-0098,2019-11-25,2019,11,25,PASAJERO_ACOMPAÑANTE,PASAJEROS,0,61,1.0,14,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.45134029,-34.58984288,PASAJEROS,PASAJEROS,Adulto Mayor
2019-0100,2019-12-05,2019,12,5,CONDUCTOR,MOTO,1,38,1.0,17,AVENIDA,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49040794,-34.58368803,MOTO,AUTO,Adulto
2019-0101,2019-12-17,2019,12,17,CONDUCTOR,MOTO,1,25,1.0,4,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42102679,-34.64991178,MOTO,MOTO,Joven Adulto
2019-0102,2019-12-17,2019,12,17,CONDUCTOR,MOTO,1,18,1.0,14,CALLE,9,"Liniers, Mataderos y Parque Avellaneda.",-58.52219407,-34.64143926,MOTO,AUTO,Joven Adulto
2019-0103,2019-12-18,2019,12,18,CONDUCTOR,MOTO,1,24,1.0,16,GRAL PAZ,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52169422,-34.59471640,MOTO,MOTO,Joven Adulto
2019-0104,2019-12-21,2019,12,21,PASAJERO_ACOMPAÑANTE,MOTO,0,23,1.0,4,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.47460416,-34.63206174,MOTO,AUTO,Joven Adulto
2020-0001,2020-01-04,2020,1,4,PEATON,PEATON,0,87,1.0,10,CALLE,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.43910409,-34.59213355,PEATON,AUTO,Anciano
2020-0002,2020-01-05,2020,1,5,CONDUCTOR,MOTO,1,36,1.0,20,AVENIDA,7,Flores y Parque Chacabuco.,-58.45019436,-34.64646409,MOTO,OBJETO FIJO,Adulto
2020-0003,2020-01-11,2020,1,11,PEATON,PEATON,1,44,1.0,6,AVENIDA,3,Balvanera y San Cristóbal.,-58.39337644,-34.60927582,PEATON,AUTO,Adulto
2020-0004,2020-01-14,2020,1,14,PEATON,PEATON,1,82,1.0,21,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.39055614,-34.60919284,PEATON,PASAJEROS,Anciano
2020-0005,2020-01-14,2020,1,14,CONDUCTOR,MOTO,1,25,1.0,6,AVENIDA,3,Balvanera y San Cristóbal.,-58.41036975,-34.62477021,MOTO,PASAJEROS,Joven Adulto
2020-0006,2020-01-20,2020,1,20,CONDUCTOR,MOTO,1,23,1.0,12,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.44925765,-34.65412546,MOTO,CARGAS,Joven Adulto
2020-0007,2020-01-27,2020,1,27,PEATON,PEATON,1,52,1.0,0,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38156850,-34.61648696,PEATON,MOTO,Adulto Mayor
2020-0008,2020-01-30,2020,1,30,CONDUCTOR,MOTO,1,49,1.0,7,AVENIDA,2,Recoleta.,-58.40662899,-34.59804521,MOTO,CARGAS,Adulto
2020-0009,2020-02-04,2020,2,4,PEATON,PEATON,1,48,1.0,14,CALLE,5,Almagro y Boedo.,-58.41985649,-34.60600850,PEATON,AUTO,Adulto
2020-0010,2020-02-08,2020,2,8,CONDUCTOR,MOTO,1,42,1.0,5,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38099833,-34.62214953,MOTO,OBJETO FIJO,Adulto
2020-0011,2020-02-12,2020,2,12,CONDUCTOR,MOTO,1,31,1.0,11,CALLE,5,Almagro y Boedo.,-58.41803309,-34.61823178,MOTO,CARGAS,Joven Adulto
2020-0012,2020-02-18,2020,2,18,PEATON,PEATON,0,66,1.0,21,CALLE,3,Balvanera y San Cristóbal.,-58.40604003,-34.61783553,PEATON,MOTO,Anciano
2020-0013,2020-02-20,2020,2,20,PEATON,PEATON,0,58,1.0,12,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.47549929,-34.57994061,PEATON,MOTO,Adulto Mayor
2020-0014,2020-02-27,2020,2,27,CONDUCTOR,MOTO,1,42,1.0,2,CALLE,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.51398484,-34.61600366,MOTO,PASAJEROS,Adulto
2020-0015,2020-02-28,2020,2,28,CONDUCTOR,MOTO,1,29,1.0,14,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.36797542,-34.62519403,MOTO,PASAJEROS,Joven Adulto
2020-0016,2020-02-29,2020,2,29,PEATON,PEATON,1,68,1.0,13,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37133616,-34.59879316,PEATON,PASAJEROS,Anciano
2020-0017,2020-03-05,2020,3,5,PEATON,PEATON,1,42,1.0,23,AVENIDA,3,Balvanera y San Cristóbal.,-58.39613805,-34.61413568,PEATON,AUTO,Adulto
2020-0018,2020-03-09,2020,3,9,CONDUCTOR,MOTO,1,31,1.0,14,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.44903073,-34.54200276,MOTO,OBJETO FIJO,Joven Adulto
2020-0019,2020-03-10,2020,3,10,PEATON,PEATON,0,80,1.0,21,CALLE,5,Almagro y Boedo.,-58.41972364,-34.62846670,PEATON,AUTO,Anciano
2020-0020,2020-03-13,2020,3,13,PEATON,PEATON,0,74,1.0,17,AVENIDA,3,Balvanera y San Cristóbal.,-58.40571596,-34.60557123,PEATON,MOTO,Anciano
2020-0021,2020-03-14,2020,3,14,PEATON,PEATON,0,87,1.0,16,CALLE,2,Recoleta.,-58.41451590,-34.59488319,PEATON,AUTO,Anciano
2020-0022,2020-04-07,2020,4,7,PASAJERO_ACOMPAÑANTE,AUTO,1,44,1.0,6,AUTOPISTA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.47297505,-34.66245085,AUTO,CARGAS,Adulto
2020-0023,2020-04-09,2020,4,9,CONDUCTOR,AUTO,1,44,1.0,18,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.35791192,-34.63695178,AUTO,CARGAS,Adulto
2020-0024,2020-04-24,2020,4,24,CONDUCTOR,AUTO,1,53,1.0,7,CALLE,9,"Liniers, Mataderos y Parque Avellaneda.",-58.50801713,-34.65177305,AUTO,AUTO,Adulto Mayor
2020-0025,2020-05-12,2020,5,12,PEATON,PEATON,1,42,1.0,5,AVENIDA,3,Balvanera y San Cristóbal.,-58.40258477,-34.60975108,PEATON,AUTO,Adulto
2020-0026,2020-05-17,2020,5,17,CONDUCTOR,MOTO,1,28,1.0,6,AUTOPISTA,14,Palermo.,.,.,MOTO,OBJETO FIJO,Joven Adulto
2020-0027,2020-05-18,2020,5,18,PEATON,PEATON,1,76,1.0,8,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.48267426,-34.68454456,PEATON,CARGAS,Anciano
2020-0028,2020-05-19,2020,5,19,PEATON,PEATON,1,91,1.0,10,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44248936,-34.60221948,PEATON,PASAJEROS,Anciano
2020-0029,2020-06-10,2020,6,10,PEATON,PEATON,1,80,1.0,14,GRAL PAZ,9,"Liniers, Mataderos y Parque Avellaneda.",-58.52909134,-34.63886726,PEATON,PASAJEROS,Anciano
2020-0030,2020-06-16,2020,6,16,CONDUCTOR,MOTO,1,40,1.0,15,AVENIDA,6,Caballito.,-58.45158942,-34.60646580,MOTO,MULTIPLE,Adulto
2020-0031,2020-06-30,2020,6,30,CONDUCTOR,MOTO,1,29,1.0,8,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.49344309,-34.65788529,MOTO,CARGAS,Joven Adulto
2020-0032,2020-07-10,2020,7,10,CONDUCTOR,MOTO,1,21,1.0,23,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44259166,-34.59635137,MOTO,AUTO,Joven Adulto
2020-0033,2020-07-19,2020,7,19,CONDUCTOR,AUTO,1,32,1.0,6,GRAL PAZ,13,"Núñez, Belgrano y Colegiales.",-58.46743471,-34.53476874,AUTO,OBJETO FIJO,Joven Adulto
2020-0034,2020-08-02,2020,8,2,PEATON,PEATON,0,42,1.0,3,CALLE,3,Balvanera y San Cristóbal.,-58.41178158,-34.60922259,PEATON,AUTO,Adulto
2020-0035,2020-08-04,2020,8,4,CONDUCTOR,MOTO,1,40,1.0,5,AUTOPISTA,7,Flores y Parque Chacabuco.,-58.45068621,-34.63638927,MOTO,PASAJEROS,Adulto
2020-0036,2020-08-07,2020,8,7,PEATON,PEATON,1,72,1.0,18,AVENIDA,14,Palermo.,-58.42016954,-34.58778790,PEATON,MOTO,Anciano
2020-0037,2020-08-29,2020,8,29,PEATON,PEATON,1,38,1.0,4,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.43850413,-34.65554754,PEATON,AUTO,Adulto
2020-0038,2020-08-30,2020,8,30,CONDUCTOR,AUTO,1,46,2.0,4,AVENIDA,14,Palermo.,-58.40617526,-34.58345898,AUTO,AUTO,Adulto
2020-0038,2020-08-30,2020,8,30,CONDUCTOR,AUTO,1,64,2.0,4,AVENIDA,14,Palermo.,-58.40617526,-34.58345898,AUTO,AUTO,Adulto Mayor
2020-0039,2020-09-01,2020,9,1,PEATON,PEATON,1,44,1.0,19,CALLE,9,"Liniers, Mataderos y Parque Avellaneda.",.,.,PEATON,CARGAS,Adulto
2020-0040,2020-09-12,2020,9,12,CONDUCTOR,AUTO,1,42,1.0,3,AVENIDA,2,Recoleta.,-58.38526125,-34.57805810,AUTO,OBJETO FIJO,Adulto
2020-0041,2020-09-28,2020,9,28,CONDUCTOR,MOTO,1,34,1.0,1,AVENIDA,7,Flores y Parque Chacabuco.,-58.44750470,-34.63491705,MOTO,PASAJEROS,Joven Adulto
2020-0042,2020-09-29,2020,9,29,PEATON,PEATON,0,53,1.0,17,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.46745752,-34.68192648,PEATON,PASAJEROS,Adulto Mayor
2020-0043,2020-09-30,2020,9,30,PEATON,PEATON,1,64,1.0,17,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37202621,-34.59717942,PEATON,PASAJEROS,Adulto Mayor
2020-0044,2020-10-05,2020,10,5,CONDUCTOR,AUTO,1,43,1.0,0,AVENIDA,6,Caballito.,-58.42779702,-34.62207347,AUTO,AUTO,Adulto
2020-0045,2020-10-19,2020,10,19,CONDUCTOR,AUTO,1,50,1.0,3,GRAL PAZ,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.46244952,-34.70524971,AUTO,CARGAS,Adulto Mayor
2020-0046,2020-10-27,2020,10,27,CONDUCTOR,MOTO,1,41,1.0,21,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.48440160,-34.60776782,MOTO,MOTO,Adulto
2020-0047,2020-10-27,2020,10,27,PEATON,PEATON,1,15,1.0,14,AUTOPISTA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.46668375,-34.65174801,PEATON,CARGAS,Adolecente
2020-0048,2020-10-29,2020,10,29,CONDUCTOR,MOTO,1,41,1.0,20,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44958780,-34.59322448,MOTO,OBJETO FIJO,Adulto
2020-0049,2020-10-30,2020,10,30,PEATON,PEATON,1,36,1.0,20,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37533517,-34.59276462,PEATON,AUTO,Adulto
2020-0050,2020-11-01,2020,11,1,PEATON,PEATON,0,28,1.0,22,AVENIDA,14,Palermo.,-58.42525456,-34.57866344,PEATON,MOTO,Joven Adulto
2020-0051,2020-11-05,2020,11,5,CONDUCTOR,MOTO,1,49,1.0,0,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.48493828,-34.62981124,MOTO,AUTO,Adulto
2020-0052,2020-11-07,2020,11,7,CICLISTA,BICICLETA,1,44,1.0,6,AVENIDA,3,Balvanera y San Cristóbal.,-58.40480504,-34.60183884,BICICLETA,CARGAS,Adulto
2020-0053,2020-11-09,2020,11,9,PASAJERO_ACOMPAÑANTE,AUTO,1,27,1.0,3,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.41125934,-34.65417740,AUTO,AUTO,Joven Adulto
2020-0054,2020-11-19,2020,11,19,CICLISTA,BICICLETA,1,59,1.0,9,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.39956546,-34.62977080,BICICLETA,AUTO,Adulto Mayor
2020-0055,2020-11-19,2020,11,19,PEATON,PEATON,1,91,1.0,12,AVENIDA,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49005682,-34.57868970,PEATON,CARGAS,Anciano
2020-0056,2020-11-21,2020,11,21,CONDUCTOR,MOTO,0,34,1.0,13,GRAL PAZ,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.47064556,-34.69843756,MOTO,CARGAS,Joven Adulto
2020-0057,2020-11-23,2020,11,23,PEATON,PEATON,1,84,1.0,7,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.47501560,-34.61945902,PEATON,AUTO,Anciano
2020-0058,2020-11-24,2020,11,24,PEATON,PEATON,1,57,1.0,16,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.48727942,-34.63652467,PEATON,AUTO,Adulto Mayor
2020-0059,2020-12-01,2020,12,1,PEATON,PEATON,0,49,1.0,6,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37951690,-34.62794241,PEATON,PASAJEROS,Adulto
2020-0060,2020-12-03,2020,12,3,PEATON,PEATON,0,69,1.0,20,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.47750832,-34.65672199,PEATON,MOTO,Anciano
2020-0061,2020-12-03,2020,12,3,CONDUCTOR,MOTO,1,45,1.0,14,AUTOPISTA,13,"Núñez, Belgrano y Colegiales.",-58.44927253,-34.54048625,MOTO,CARGAS,Adulto
2020-0062,2020-12-04,2020,12,4,CICLISTA,BICICLETA,1,47,1.0,17,CALLE,3,Balvanera y San Cristóbal.,-58.39246272,-34.61253541,BICICLETA,PASAJEROS,Adulto
2020-0063,2020-12-05,2020,12,5,PEATON,PEATON,1,38,2.0,7,CALLE,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52783814,-34.61047001,PEATON_MOTO,MOTO,Adulto
2020-0063,2020-12-05,2020,12,5,PASAJERO_ACOMPAÑANTE,MOTO,1,21,2.0,7,CALLE,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52783814,-34.61047001,PEATON_MOTO,MOTO,Joven Adulto
2020-0065,2020-12-05,2020,12,5,CONDUCTOR,MOTO,1,24,1.0,16,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49332664,-34.54836855,MOTO,AUTO,Joven Adulto
2020-0066,2020-12-07,2020,12,7,CONDUCTOR,MOTO,1,27,1.0,4,AUTOPISTA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.50178784,-34.63593897,MOTO,OBJETO FIJO,Joven Adulto
2020-0067,2020-12-11,2020,12,11,PEATON,PEATON,1,51,1.0,22,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.41657793,-34.65476216,PEATON,PASAJEROS,Adulto Mayor
2020-0068,2020-12-12,2020,12,12,CONDUCTOR,MOTO,1,71,1.0,20,AVENIDA,2,Recoleta.,-58.39731474,-34.58307887,MOTO,AUTO,Anciano
2020-0069,2020-12-15,2020,12,15,PASAJERO_ACOMPAÑANTE,MOTO,1,25,1.0,5,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38746381,-34.61790839,MOTO,PASAJEROS,Joven Adulto
2020-0070,2020-12-17,2020,12,17,PEATON,PEATON,0,81,1.0,15,AVENIDA,2,Recoleta.,-58.39189441,-34.59176378,PEATON,PASAJEROS,Anciano
2020-0071,2020-12-17,2020,12,17,PEATON,PEATON,1,4,1.0,23,AVENIDA,7,Flores y Parque Chacabuco.,-58.46749188,-34.63551751,PEATON,AUTO,Niño
2020-0072,2020-12-19,2020,12,19,CICLISTA,BICICLETA,1,42,1.0,3,AVENIDA,3,Balvanera y San Cristóbal.,-58.40280471,-34.62113271,BICICLETA,AUTO,Adulto
2020-0073,2020-12-20,2020,12,20,CONDUCTOR,MOTO,1,56,1.0,7,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.44451316,-34.68475866,MOTO,OBJETO FIJO,Adulto Mayor
2020-0074,2020-12-20,2020,12,20,CONDUCTOR,AUTO,1,39,1.0,21,AVENIDA,7,Flores y Parque Chacabuco.,-58.47110424,-34.62742408,AUTO,AUTO,Adulto
2020-0075,2020-12-23,2020,12,23,PEATON,PEATON,1,23,1.0,14,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38220928,-34.60373898,PEATON,PASAJEROS,Joven Adulto
2020-0076,2020-12-24,2020,12,24,CONDUCTOR,AUTO,0,78,1.0,12,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.49794468,-34.61565025,AUTO,PASAJEROS,Anciano
2020-0077,2020-12-25,2020,12,25,CONDUCTOR,MOTO,0,30,2.0,6,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.47220945,-34.60111373,MOTO,AUTO,Joven Adulto
